service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"22_0745 - Copy (5)_20170819_99991231_20170711_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy (5)_20170819_99991231_20170711_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"22_0745 - Copy (5)_20170819_99991231_20170711_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"22_0745 - Copy (5)_20170819_99991231_20170711_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"22_0745 - Copy (5)_20170819_99991231_20170711_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"22_0745 - Copy (6)_20170819_99991231_20170711_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy (6)_20170819_99991231_20170711_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy (6)_20170819_99991231_20170711_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"22_0745 - Copy (6)_20170819_99991231_20170711_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"22_0745 - Copy (6)_20170819_99991231_20170711_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"22_0745 - Copy (6)_20170819_99991231_20170711_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"22_0745 - Copy (7)_20170819_99991231_20170711_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy (7)_20170819_99991231_20170711_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy (7)_20170819_99991231_20170711_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"22_0745 - Copy (7)_20170819_99991231_20170711_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"22_0745 - Copy (7)_20170819_99991231_20170711_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"22_0745 - Copy (7)_20170819_99991231_20170711_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"22_0745 - Copy (8)_20170819_99991231_20170711_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy (8)_20170819_99991231_20170711_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy (8)_20170819_99991231_20170711_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"22_0745 - Copy (8)_20170819_99991231_20170711_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"22_0745 - Copy (8)_20170819_99991231_20170711_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"22_0745 - Copy (8)_20170819_99991231_20170711_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"22_0745 - Copy (9)_20170819_99991231_20170711_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy (9)_20170819_99991231_20170711_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy (9)_20170819_99991231_20170711_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"22_0745 - Copy (9)_20170819_99991231_20170711_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"22_0745 - Copy (9)_20170819_99991231_20170711_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"22_0745 - Copy (9)_20170819_99991231_20170711_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"22_0745 - Copy_Jun 29 2017  9:41:58:587AM_20170819_99991231_20170711_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy_Jun 29 2017  9:41:58:587AM_20170819_99991231_20170711_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy_Jun 29 2017  9:41:58:587AM_20170819_99991231_20170711_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"22_0745 - Copy_Jun 29 2017  9:41:58:587AM_20170819_99991231_20170711_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"22_0745 - Copy_Jun 29 2017  9:41:58:587AM_20170819_99991231_20170711_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"22_0745 - Copy_Jun 29 2017  9:41:58:587AM_20170819_99991231_20170711_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"22_0745 - Copy_Jun 30 2017  3:42:36:727PM_20170819_99991231_20170711_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy_Jun 30 2017  3:42:36:727PM_20170819_99991231_20170711_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"22_0745 - Copy_Jun 30 2017  3:42:36:727PM_20170819_99991231_20170711_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"22_0745 - Copy_Jun 30 2017  3:42:36:727PM_20170819_99991231_20170711_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"22_0745 - Copy_Jun 30 2017  3:42:36:727PM_20170819_99991231_20170711_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"22_0745_Jun 29 2017  9:40:41:510AM_20170819_99991231_20170711_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"22_0745_Jun 29 2017  9:40:41:510AM_20170819_99991231_20170711_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"22_0745_Jun 29 2017  9:40:41:510AM_20170819_99991231_20170711_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"22_0745_Jun 29 2017  9:40:41:510AM_20170819_99991231_20170711_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"22_0745_Jun 29 2017  9:40:41:510AM_20170819_99991231_20170711_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"22_0745_Jun 29 2017  9:40:41:510AM_20170819_99991231_20170711_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (10)_Jun 29 2017 11:18:15:493AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (10)_Jun 29 2017 11:18:15:493AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (10)_Jun 29 2017 11:18:15:493AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (10)_Jun 29 2017 11:18:15:493AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (10)_Jun 29 2017 11:18:15:493AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (10)_Jun 29 2017 11:18:15:493AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (11)_Jun 29 2017 11:18:15:510AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (11)_Jun 29 2017 11:18:15:510AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (11)_Jun 29 2017 11:18:15:510AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (11)_Jun 29 2017 11:18:15:510AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (11)_Jun 29 2017 11:18:15:510AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (11)_Jun 29 2017 11:18:15:510AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (12)_Jun 29 2017 11:18:15:523AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (12)_Jun 29 2017 11:18:15:523AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (12)_Jun 29 2017 11:18:15:523AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (12)_Jun 29 2017 11:18:15:523AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (12)_Jun 29 2017 11:18:15:523AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (12)_Jun 29 2017 11:18:15:523AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (13)_Jun 29 2017 11:18:15:533AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (13)_Jun 29 2017 11:18:15:533AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (13)_Jun 29 2017 11:18:15:533AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (13)_Jun 29 2017 11:18:15:533AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (13)_Jun 29 2017 11:18:15:533AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (13)_Jun 29 2017 11:18:15:533AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (14)_Jun 29 2017 11:18:15:557AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (14)_Jun 29 2017 11:18:15:557AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (14)_Jun 29 2017 11:18:15:557AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (14)_Jun 29 2017 11:18:15:557AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (14)_Jun 29 2017 11:18:15:557AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (14)_Jun 29 2017 11:18:15:557AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (2)_Jun 29 2017 11:18:15:350AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (2)_Jun 29 2017 11:18:15:350AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (2)_Jun 29 2017 11:18:15:350AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (2)_Jun 29 2017 11:18:15:350AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (2)_Jun 29 2017 11:18:15:350AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (2)_Jun 29 2017 11:18:15:350AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (3)_Jun 29 2017 11:18:15:367AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (3)_Jun 29 2017 11:18:15:367AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (3)_Jun 29 2017 11:18:15:367AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (3)_Jun 29 2017 11:18:15:367AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (3)_Jun 29 2017 11:18:15:367AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (3)_Jun 29 2017 11:18:15:367AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (4)_Jun 29 2017 11:18:15:383AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (4)_Jun 29 2017 11:18:15:383AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (4)_Jun 29 2017 11:18:15:383AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (4)_Jun 29 2017 11:18:15:383AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (4)_Jun 29 2017 11:18:15:383AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (4)_Jun 29 2017 11:18:15:383AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (5)_Jun 29 2017 11:18:15:403AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (5)_Jun 29 2017 11:18:15:403AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (5)_Jun 29 2017 11:18:15:403AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (5)_Jun 29 2017 11:18:15:403AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (5)_Jun 29 2017 11:18:15:403AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (5)_Jun 29 2017 11:18:15:403AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (6)_Jun 29 2017 11:18:15:420AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (6)_Jun 29 2017 11:18:15:420AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (6)_Jun 29 2017 11:18:15:420AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (6)_Jun 29 2017 11:18:15:420AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (6)_Jun 29 2017 11:18:15:420AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (6)_Jun 29 2017 11:18:15:420AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (7)_Jun 29 2017 11:18:15:443AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (7)_Jun 29 2017 11:18:15:443AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (7)_Jun 29 2017 11:18:15:443AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (7)_Jun 29 2017 11:18:15:443AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (7)_Jun 29 2017 11:18:15:443AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (7)_Jun 29 2017 11:18:15:443AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (8)_Jun 29 2017 11:18:15:463AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (8)_Jun 29 2017 11:18:15:463AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (8)_Jun 29 2017 11:18:15:463AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (8)_Jun 29 2017 11:18:15:463AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (8)_Jun 29 2017 11:18:15:463AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (8)_Jun 29 2017 11:18:15:463AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy (9)_Jun 29 2017 11:18:15:480AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (9)_Jun 29 2017 11:18:15:480AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy (9)_Jun 29 2017 11:18:15:480AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy (9)_Jun 29 2017 11:18:15:480AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy (9)_Jun 29 2017 11:18:15:480AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy (9)_Jun 29 2017 11:18:15:480AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017  1:36:57:840PM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017  1:36:57:840PM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017  1:36:57:840PM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017  1:36:57:840PM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017  1:36:57:840PM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017 11:18:15:333AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017 11:18:15:333AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017 11:18:15:333AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017 11:18:15:333AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017 11:18:15:333AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730 - Copy_Jun 29 2017 11:18:15:333AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_0730_Jun 29 2017 11:17:49:490AM_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_0730_Jun 29 2017 11:17:49:490AM_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_0730_Jun 29 2017 11:17:49:490AM_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_0730_Jun 29 2017 11:17:49:490AM_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_0730_Jun 29 2017 11:17:49:490AM_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_0730_Jun 29 2017 11:17:49:490AM_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"24_2230_20170819_99991231_20170812_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"24_2230_20170819_99991231_20170812_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"24_2230_20170819_99991231_20170812_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"24_2230_20170819_99991231_20170812_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"24_2230_20170819_99991231_20170812_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"24_2230_20170819_99991231_20170812_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"31_0740 - Copy (10)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (10)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (10)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (10)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (10)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (11)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (11)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (11)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (11)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (11)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (12)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (12)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (12)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (12)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (12)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (13)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (13)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (13)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (13)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (13)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (14)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (14)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (14)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (14)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (14)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (15)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (15)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (15)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (15)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (15)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (16)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (16)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (16)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (16)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (16)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (17)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (17)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (17)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (17)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (17)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (18)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (18)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (18)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (18)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (18)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (19)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (19)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (19)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (19)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (19)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (2)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (2)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (2)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (2)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (2)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (20)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (20)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (20)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (20)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (20)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (21)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (21)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (21)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (21)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (21)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (22)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (22)_20170821_99991231_20170818_99991231_3","0","1","0","0","0","0","0","20170821","20180531"
"31_0740 - Copy (22)_20170821_99991231_20170818_99991231_4","0","0","1","0","0","0","0","20170821","20180531"
"31_0740 - Copy (22)_20170821_99991231_20170818_99991231_5","0","0","0","1","0","0","0","20170821","20180531"
"31_0740 - Copy (22)_20170821_99991231_20170818_99991231_6","0","0","0","0","1","0","0","20170821","20180531"
"31_0740 - Copy (23)_20170821_99991231_20170818_99991231_2","1","0","0","0","0","0","0","20170821","20180531"
